"[.디럭스 유모차를 차에 싣는 건 신랑의 역할.외출이 많아지다 보니], 부정 텍스트 확률 : 55.14%"
"[우리 아이를 위해 꼭 설치하지만 금액만큼 만족하는 건 또 아니잖아요.카시트 자체 금액이 결코 적은 것도 아닌데 사은품으로 주는 쿨시트는 마음에 들지 않아 늘 에어쿨시트는또 별도로 구매하게 되구요.늘 자동차 시트처럼 카시트 자체에서 바람이 나올 수 있게 설계는 되지 않는건가], 부정 텍스트 확률 : 60.61%"
"[아님 있는데 못 찾는건가 생각했었거든요.혹 개발되거나 있더라도 가격이 만만치않겠지만요.늘 가격대가 문제이지요. ], 부정 텍스트 확률 : 62.75%"
"[설치까지 간편하니 선택하지 않을 이유가 없잖아요 ], 부정 텍스트 확률 : 83.34%"
"[ 딸랑구는 상쾌하고 시원해서 기분이 좋았는지 한참을 신나게 놀다가 스르르 잠이 들었어요. ], 부정 텍스트 확률 : 94.73%"
"[ 그리고 무척이나 편한 자세로 투턱이 되어 내려가는 내내 쿨쿨 꿀잠 잤답니다카시트에 장착하여 사용한 후기는 여기까지 보시고계속 카시트에서 사용하다가 오늘 유모차로 옮겨 설치한 후기 보여드릴게요.사실 딸랑구 유모차는 늘 차 트렁크에 싣고 다녀서 별로 쓸 일이 없어요.거의 남편 사무실에서 낮잠 재우거나], 부정 텍스트 확률 : 76.54%"
"[저녁에 외식할 때 부득이하게 잠들 경우 재울 수 있는 자리가 없을 때 꺼내오는데요.이렇기 딸랑구는 대부분 밖에서 자는 용도로 유모차를 사용하는데...아시죠? 아이들은 잘 때 땀을 가장 많이 흘린다는 거.게다가 누누이 말씀드리지만 저희 딸랑구는 열많고 땀이 많은 아가라 유모차에서 자고 나면 늘 등이 축축해요.에어쿨시트는 깔았다가 너무 더러워지고 휴대용 유모차라 접어서 보관할 때 불편하여 빼버렸거든요. ], 부정 텍스트 확률 : 95.43%"
"[ 그래서 오늘은 카시트에 설치했던 파파코코 공기청정 쿨시트를 꺼내 와서 유모차에 설치하기로 했어요.아까 집에서 나올 때 오후 시 정도라 해가 가장 뜨겁고 더운 때였거든요. ], 부정 텍스트 확률 : 80.44%"
"[ 유모차에 설치하는 것도 당연히 어려울 거 하나없이간단합니다. ], 부정 텍스트 확률 : 76.38%"
"[ 유모차 안전 고정벨트를 쿨시트 가운데 구멍으로 빼주시고 후크는 유모차 뒷편으로 잡아 당겨 아무데나 걸어서 고정시켜 주세요.그리고 보조배터리를 연결해주기만 하면 끝 ], 부정 텍스트 확률 : 95.21%"
"[ 보조배터리가 연결 된 전원 스위치는 유모차 바구니에 놓아주시면 됩니다. ], 부정 텍스트 확률 : 83.94%"
"[ 날다람쥐처럼 행동 빠른 딸랑구.유모차에 순식간에 올라가서 앉아 봅니다. ], 부정 텍스트 확률 : 68.01%"
"[ 오늘 파파코코 공기청정 쿨시트 덕분에 딸랑구는 쾌적하고 시원한 유모차 외출을 할 수 있었어요.원래 더워서도 유모차에 잘 안 태우거든요.거기에 초미세먼지도 조금 나쁨이었는데 공기청정까지 되니 얼마나 좋은지파파코코는 아이 뿐만 아니라 엄마 마음까지 시원해지고 안심이 되는 쿨시트 계의 레전드가 아닌가 싶네요. ], 부정 텍스트 확률 : 52.84%"
"[유모차 쿨시트 파파코코 공기청정 쿨시트로 선택하세요 ], 부정 텍스트 확률 : 91.04%"
"[ 디럭스유모차 마마스앤파파스 오카로정말 이런 육아용품 도 모른 채로 시작해서 남편이랑같이 유모차 엄청 찾아봤다.디럭스절충형휴대용중에 처음엔 절충형을 사도 괜찮지않을까싶었는데그래도 신생아때는 흔들림이 없는 유모차 를 타야겠다싶어 무거워 휴대성 매우 떨어지는디럭스유모차 를 중고로 사려고도했다. 그러다 시어머니가 왜 중고로 사냐며 화들짝하시며 사주신다하여 남편과 냉큼 받았다. 영국제품인데마마스앤파파스 는 범보의자가 제일 유명한데 유모차는 전시되어있는 곳이 많진 않은 거같다. 근데 이 유모차 진짜 괜찮아보임.양대면바퀴흔들림접었을때크기가 타사 유모차들에비해 압도적으로작음장바구니큼실물깡패디럭스라 무게는 어쩔수가없다. 여자혼자 차에 넣는다거나 그런 건 무리.], 부정 텍스트 확률 : 99.09%"
"[ 바다 신생아 때부터 컨디션 좋을 때 집에서 태워볼 요량으로미리미리 사기로 결정했다. 구입은 하남 베이비플러스에서 당시 인터넷최저가로 샀다.], 부정 텍스트 확률 : 61.14%"
"[ 완전 잘 쓰는 중확실히 무겁긴해서 안정감은 있지만휴대하긴어려워 싸이벡스 미오스 하나 더 장만샤오미 기내용도 더 장만 ], 부정 텍스트 확률 : 56.73%"
"[ ⊡ 카시트나도 회전형카시트 ], 부정 텍스트 확률 : 63.89%"
"[ 카시트도 우린 병원에서 바로 태울 생각으로 미리 알아보기 시작했는데], 부정 텍스트 확률 : 50.41%"
"[귀.팔랑 아그래애???? 아예 첨부터 제대로 된 걸로 구매.나도는 도까지 눕힐 수 있고뭣보다회전 이되니까 덜 낑낑대고 아이를 앉히고 꺼낼 수 있다. 친구들이 애 들어서 카시트 앉힐 때마다 너무 힘들어보였다..ㅜㅜ 후기들이 돈풀어 쓴 글들같지않고 좋길래], 부정 텍스트 확률 : 88.89%"
"[ ⊡ 바운서 ], 부정 텍스트 확률 : 65.96%"
"[ 베이비뵨 바운서물려받음친구한테 물려받는 베이비뵨 바운서], 부정 텍스트 확률 : 68.11%"
"[얘는아래위로움직이는 방식이고 휴대가 가능한 게 제일 큰 장점인 거같다.다른 집 갈 때나], 부정 텍스트 확률 : 82.40%"
"[좌식식당갈 때 들고가기 그리 편하단다. 바운서가 참 누워있는 애가 있고 아닌 애가 있고아기마다 호불호가 다 다른 거같아서 꽤 비싼 바운서들을 뭐를 골라 제돈주고 사기가 어려운 아이템인 거같다.그 중 호불호 확실한 게포맘스 인 거같은데], 부정 텍스트 확률 : 69.90%"
"[ 뉴나리프바운서이게 그렇게 아이한테 편해보이고 후기들도 왜케 좋은지근데 되게 비쌈. 만원. 아니 비싸게 샀는데 안누워있음 아까워서어케..싶은 물건이다. 중고 알아보던 중 해외사이트에서 저 뉴나 로고만 빼고 너무 똑같은 물건을 만원 팔아서 도전뇌흔들림증후군도 걱정없다하고 직접 보니 참 부드럽게 흔들린다대신 휴대성 도없음. ], 부정 텍스트 확률 : 99.64%"
"[ 도전기는 다음에 ㅋㅋㅋㅋㅋ ], 부정 텍스트 확률 : 71.80%"
"[ ⊡ 아기띠힙시트], 부정 텍스트 확률 : 53.29%"
"[ 베이비뵨 매쉬아기띠 친구한테서 받아온 건데친구도 월에 아가 나와서 여름에 시원한 소재의 아기띠를 갖고 있었다.바로바로 해보는 부지런한 아빠여 ], 부정 텍스트 확률 : 76.65%"
"[ ⊡ 슬링 ], 부정 텍스트 확률 : 53.29%"
"[ 국민아기띠인코니아기띠이걸 뭣도모를 땐 그냥 보통아기띠들보다 예뻐서..? 옷같아서 써보고싶다라고만 마냥 생각했다. 공부하다보니 힙시트는 허리힘이 붙는 개월정도부터 사용권장하니 그 전엔 어찌합니까.천 슬링은 목 가누기 전부터 사용할 수 있다대신 어깨로만 아이 무게를 견디니 키로까지도 가는하다고는 하지만 신생아 때만 잠깐 쓰는 용도정도 그래도 한두달만이라도 엄마가 넘 편하고 아이도 엄마품에서 편히 잘 수 있다며 후기들이 넘 좋다. 근데], 부정 텍스트 확률 : 66.48%"
"[한두달 쓰자고 새거 사기엔 또 아깝네??그래서당근마켓 을 이용해 반값에 상태좋은 아이로 데려와놨다. 사이즈 잘 골라 구매할 것 ], 부정 텍스트 확률 : 92.83%"
"[ ⊡ 아기식탁의자 ], 부정 텍스트 확률 : 53.29%"
"[ 아기식탁의자 해외배송상품의자도 해외배송 도전이다 이거 좋아보여 엄청 기대중.보통 출산준비하면서 식탁의자까지 구매하진 않는 거같다. 앉으려면 몇 달걸리니까], 부정 텍스트 확률 : 77.49%"
"[그래서 누워있을 수 있는 식탁의자이걸 해외배송 시키려했는데남편이 갑자기미마 문 하이체어 에 꽂히는 바람에], 부정 텍스트 확률 : 84.13%"
"[ 고가의 육아템이 집으로 오게됐다이것도 신생아 때부터 눕혀놓을 수 있는 식탁의자라거실생활하는 낮에 유용히 써지길 기대하고있다.], 부정 텍스트 확률 : 92.37%"
"[ 토끼래빗 초점책들을 당근으로 구매하게됐다.초점사운드북 하나 살 가격에 쟤들을 몽땅 데려왔는데상태가 너무 좋은 것들이라 기분이 좋았음당근만세 ], 부정 텍스트 확률 : 84.58%"
"[ ⊡ 타이니모빌 ], 부정 텍스트 확률 : 63.08%"
"[ 이건 정말요즘 아기엄마들 필템 인 거같다.친구들도 이건 꼭 사야한다고 뽕뽑고 쓴단다. 걸어다닐 땐 음악 나오는 걸 뽑아서 가방처럼 들고다니던데 ㅋㅋㅋㅋㅋㅋㅋㅋ침대에도 장착하고 거실생활할 땐 역류쿠션이나 바운서에 눕혀놓고도 틀어주고], 부정 텍스트 확률 : 68.09%"
"[ ⊡ 범보의자 ], 부정 텍스트 확률 : 53.29%"
"[ 마마스앤파파스 스너그요거를 유모차사면서 사은품으로 받았는데], 부정 텍스트 확률 : 61.60%"
"[ 준비하면서 리스트에 목록들은 있는데 그냥 다른 사람들은 뭐를 골라 사나 궁금하기도했다], 부정 텍스트 확률 : 79.57%"
"[뭐가 좋은지 한 품목 한 품목 검색해보고 네이버 블로그후기며 맘스홀릭 검색으로 쳐보기도하고 그렇게 하나하나하다보니], 부정 텍스트 확률 : 82.19%"
"[ 돈 쓰는 게 제일 재밌었어요.... ], 부정 텍스트 확률 : 61.31%"
"[안녕하세요 .?유모차공기청정기유모차공기청정기.?푸쉬에어푸쉬에어 를 구입해서 드디어 설치를 마쳤어요처음에 설치시작하기 전에는 이걸 어떻게 하나], 부정 텍스트 확률 : 78.24%"
"[ 유모차커버에 구멍을 내야하거든요. 잘못하면 새로 사야하니깐 엄청 신중하게 작업을 시작했답니다..ㅎㅎ커버는 잉글레시나 사계절커버를 썼어요. 겨울에도 이 사계절커버만 있으면 되서 따로 방한커버를 이용하진 않거든요 ], 부정 텍스트 확률 : 75.71%"
"[ 푸쉬에어 본체를 대어보니], 부정 텍스트 확률 : 50.72%"
"[옆창에 구멍을 내도 될 것 같았어요. 최대한 지퍼랑 천에 간섭이 없는 부분에다가 본체를 대서 공간을 가늠해보았어요.휴대용유모차나 유모차 사이즈가 작은 경우에는], 부정 텍스트 확률 : 85.43%"
"[이 옆창 사이즈도 작아서.?푸쉬에어설치푸쉬에어설치 를 못하기도 하더라구요. 그런 경우에는 전면창에 구멍을 내기도 해요. 시야는 조금 가리겠지만 그래도 맑은 공기를 넣어주려면 감수해야겠죠? ], 부정 텍스트 확률 : 61.60%"
"[ 뒷종이를 일부분만 떼어서 붙여가면서 나머지를 떼어내는게 좋을 것 같아요 푸쉬에어 설치 하실 분들은 참고해주세요이렇게 가이드판을 부착한 후에는 ], 부정 텍스트 확률 : 95.05%"
"[ 뒤집어서 이 안쪽 부분을 따라 잘라주세요. 그냥 일반 문구용 커터칼로 했구요. 두 세번 그으니깐 잘라졌어요. ], 부정 텍스트 확률 : 88.99%"
"[ 또각또각 부러뜨리듯이 떼어내니깐 떨어지더라구요.절단면이 날카로울 수 있으니깐 조심하시구 아이들 손도 닿지 않게 조심하세요 ], 부정 텍스트 확률 : 94.86%"
"[ 짠 떼어냈어요. 이제 유모차커버에 구멍이 슝 뚫렸네요...덜덜덜 ㅋㅋ 나 잘하고 있는거 맞지????ㅋㅋㅋ ], 부정 텍스트 확률 : 50.15%"
"[팬이 달린 본체를 유모차커버 안쪽에서 바깥쪽 방향으로 넣어주세요.저기 보면 빨간색양면테이프 보이실거에요. 저걸 떼어내고 부착해버리면 다음에 이동 설치할 수 없으니 떼지 말고 그냥 끼워만 주세요. 혹시 유모차를 바꾸거나 커버가 망가져서 바꿔야할 때 양면테이프로 고정시켜버리면 제거하기가 힘들 수 있으니깐요 ], 부정 텍스트 확률 : 92.98%"
"[ 이렇게 구멍에 맞게 끼운 다음 앞쪽을 조립해줄꺼에요. ], 부정 텍스트 확률 : 70.42%"
"[ 속도조절기랑 고정나사가 들어있는 봉투에서 나사를 꺼내주세요. ], 부정 텍스트 확률 : 56.34%"
"[ 고정나사는 개만 필요한데 여분으로 개 더 들어있더라구요. ], 부정 텍스트 확률 : 62.74%"
"[ 군데에 이렇게 나사를 고정시켜주시면 되는데요. 커버창을 뚫으면서 고정시켜야해서 힘을 좀 주셔야 합니다. ], 부정 텍스트 확률 : 88.27%"
"[ 꾹꾹 눌러가며 드라이버로 고정 완료 전동드릴은 쓰지 마세요. 나사가 작고 플라스틱에 고정시키는거라 힘조절을 잘못 하면 부서질 것 같아요. ], 부정 텍스트 확률 : 94.00%"
"[ 전면 이라고 라벨이 달린 부분이 바깥으로 향하게끔 놓고 끼워주시구요. ], 부정 텍스트 확률 : 94.75%"
"[ 그리고 이건 사용하지 않을 때나 비가 오는 날 유모차 움직일 때], 부정 텍스트 확률 : 64.58%"
"[빗물이나 먼지가 들어가지 말라고 씌워두는 커버에요. ], 부정 텍스트 확률 : 92.17%"
"[ 이건 속도조절기인데요. 이걸 푸쉬에어 본체에 달려있는 케이블에 꽂아주세요. ], 부정 텍스트 확률 : 86.70%"
"[처음 연결하면 돌아가지 않구요. 번 누르면 단], 부정 텍스트 확률 : 64.53%"
"[번 더 누르면 단], 부정 텍스트 확률 : 79.95%"
"[단으로 팬이 점점 세게 돌아요. 그리고 다시 누르면 꺼지구요. 한 번 꺼진 후에는 뺐다가 다시 껴야 작동이 된답니다. ], 부정 텍스트 확률 : 57.19%"
"[ 저는 샤오미 보조배터리에 연결했어요. ], 부정 텍스트 확률 : 59.13%"
"[ 너무 전력이나 전압이 센 것으로 사용하면 고장날 수 있어요. ], 부정 텍스트 확률 : 88.31%"
"[라고 적혀있는 보조배터리를 이용해주세요.드디어 외출 미세먼지가 나쁨이었는데 첫째 하원하러 가야해서 나가보았어요. ], 부정 텍스트 확률 : 93.18%"
"[ 팬 작동 소음이 있긴 있는데 밖에 나가니깐 워낙 바깥 소음이 커서 들리지도 않더라구요. 아이도 뭐 신경도 안 써요. ㅋㅋ ], 부정 텍스트 확률 : 95.73%"
"[ 옆창에 달아주니 아이 시야를 가리지도 않고 좋아요. 다만 문제는... 가벼운 커버에 달아둔거라서 자꾸 쏠리더라구요. 푸쉬에어 자체의 무게도 엄청 가벼운 편이지만 없는 것보단 무게가 있으니깐요 그래서 반대쪽을 집게 같은 걸로 고정시켜주면 더 좋을 것 같아요. ], 부정 텍스트 확률 : 97.09%"
"[미세먼지 심할 때 데리고 나갈 수가 없었는데], 부정 텍스트 확률 : 96.23%"
"[푸쉬에어 설치하고서는 이제 안심하고 데리고 나가고 있어요.푸쉬에어는.?환기형환기형 공기청정기라 바깥 공기를 걸러서 안으로 보내주는 역할을 하거든요. 저도 그냥 일반 유모차공청기랑 엄청 비교해보다가 이걸로 선택한건데요. 유모차커버 안에 넣어서 사용하는 일반 공청기는 내부 공기는 깨끗하게 만들어줄지 몰라도], 부정 텍스트 확률 : 99.79%"
"[안쪽의 이산화탄소농도가 높아지는 건 잡을 수가 없다고 해요.그래서 좀 번거롭더라도 푸쉬에어 설치를 추천해드립니다..그럼 오늘은 여기까지 제돈주고 구입한 리뷰였어용 ], 부정 텍스트 확률 : 85.27%"
"[. .?샤오미샤오미집게선풍기휴대용선풍기회색타입충전안녕하세요.입니다.카시트나 유모차에 필요한 휴대용 집게 선풍기입니다.원래 쓰던것이 고장나버려서], 부정 텍스트 확률 : 87.60%"
"[이번에 새로 구매한샤오미 휴대용 선풍기예요.우선 단단까지 풍량 조절가능해요.충전은 타입 충전기로 가능해요.박스에 본품충전케이블로 이루어져있어요.풍량은 최대치로 했을때 휴지가 꽤 멀리까지 나가는 것을 보실 수 있어요.집게도 짱짱하고 깊어서 여기저기 설치하기 좋네요.년 신품이라서 그런지 리뷰가 별로 없더라구요.필요하신 분들께서는 참고하시면 좋겠네요.제가 산 제품은 회색입니다.제가 제 돈으로 직접사서 써본 후기 입니다.아래는 동작 방법 동영상입니다.충전기 꽂아놓은 상태입니다. ], 부정 텍스트 확률 : 99.78%"
"[ 아래는 풍량 동영상입니다. ], 부정 텍스트 확률 : 75.64%"
"[. . .어디서나 사용할 수 있는 무선 공기청정기디티 에어퓨리차량용 휴대용 공기청정기 사용 후기 ], 부정 텍스트 확률 : 92.37%"
"[아이와 함께 유모차를 밀고 외출할 때 아직 어린아이라 마스크를 씌울 수 없어 외출을 못하기도 하는데요. 이번에 소개할 제품 디티 에어퓨리차량용 휴대용 공기청정기는 배터리가 내장된 포터블 공기 청정기이면서 크기도 텀블러 사이즈라 여러모로 활용하기 좋은 제품입니다. 차량에 두어도 유모차 안에 두고 방풍], 부정 텍스트 확률 : 56.34%"
"[보온 커버를 씌워두면 안심이 되는 그런 제품인데요. 어떤 제품인지 자세히 알려 드릴게요.○○○○○○○○○○ ], 부정 텍스트 확률 : 76.91%"
"[디티 에어퓨리차량용 휴대용 공기청정기○○○○○○○○○○ ], 부정 텍스트 확률 : 91.72%"
"[ 구성품공기청정기 본체], 부정 텍스트 확률 : 53.29%"
"[가죽 스트랩], 부정 텍스트 확률 : 53.29%"
"[타입충전 케이블], 부정 텍스트 확률 : 53.29%"
"[ 제품 외형제품의 바디는 대부분 알루미늄 합금 소재로 되어 있어 그 질감과 색이 금속 느낌 그대로 느껴지는데 이런 소재의 특징상 장점은 튼튼해 보인다는 것을 들 수 있으며 단점은 휴대용 기기이지만 무게가 좀 나간다는 점을 들 수 있겠습니다. 이런 바디의 상단은 팬과 컨트롤러 등이 들어 있고 하부는 필터가 들어가기 때문에 측면 절반은 원활한 통풍을 위해 무수히 많은 구멍이 타공되어 있으며필터를 교체하거나 팬 청소를 위해 상하단을 돌려서 열 수 있게 되어 있기도 합니다.후면에는 충전을 위한 타입포트가 있고 스트랩을 걸 수 있는 접이식 링버튼이 있으며 그 아래 작은 구멍에 공기질을 체크하는 센서가있습니다.상단에는 팬 속도 강약 조절이 가능한 디스플레이 겸 터치 센서가 들어가고 그 아래로자형 램프와 숫자 디스플레이로 공기 상태를 보여주며 마지막으로 전원 온 오프 터치 버튼이있습니다.○○○○○○○○○○ ], 부정 텍스트 확률 : 97.70%"
"[ 스트랩은제품 측면에 있는 마치 전원 버튼인 양 자리 잡은 그 둥근 버튼을 감싸고 있는 링을 세우고 동봉된 스트랩을 걸어서 사용하게 돼있습니다. 별도의 구멍을 내지 않고 마치 스마트폰 링 홀더 같은 고리를 달아 둔 것은 괜찮은 아이디어인 것 같은데요. 스트랩의 디자인과 소재는 좀 과하지 않았나 싶습니다. 차라리], 부정 텍스트 확률 : 83.78%"
"[패브릭이나 나일론 소재로 두툼하고 납작하거나 둥글게 꼬임이 들어간 스트랩이면 더 유연하고 잘 어울리지 않았을까 싶어요. 어쨌든 전 굳이 달아 쓰진 않겠지만 그래도 없는 것보다는 나을 것 같아요.○○○○○○○○○○ ], 부정 텍스트 확률 : 99.37%"
"[ 충전은앞서 말한 데로 타입단자를 이용하는데 그렇다고 ], 부정 텍스트 확률 : 86.34%"
"[ 충전을 지원하진 않고], 부정 텍스트 확률 : 66.94%"
"[즉정도의 일반 충전을 지원합니다. 충전 시간은 완충까지 최대 시간 정도 소요되면 만충 시 약 시간 정도 사용 가능했고 어댑터를 연결한 채로 사용도 가능했습니다.컵홀더에 거치가 되는 차량용 공기청정기 경우 비슷하게 생긴 제품들이 상당히 많은데 그중에서도 배터리가 내장되어서 무선으로 쓸 수 있다는 점은 분명 큰 장점입니다. ○○○○○○○○○○ ], 부정 텍스트 확률 : 73.15%"
"[ 활용 방법텀블러 타입의 차량용 공기청정기는 차 안의 공기를 정화해준다는 이점이 있기는 하지만 뭔가 차량을 운행할 때만 사용한다는 점에서 특히], 부정 텍스트 확률 : 59.33%"
"[ 사실이 제품을 알게 되기 전에 캠핑이나 탄천 라이딩 등에 사용할 휴대용 공기청정기를 알아보다가전자에서 출시된 제품을 보고 한동안 살까도 싶었습니다 하지만 휴대용 공기 청정기 자체가 그렇게 높은 기술이 들어가는 것도 복잡한 구조도 아닌 것에 비해 만 원 정도 하는 금액이 많이 부담이 되더군요. 그래서 차량용 공기청정기를 휴대용 보조 배터리 연결해서 사용하기도 하고 했었습니다만디티 에어퓨리차량용 휴대용 공기청정기의 경우 만 원 정도로 시중에 판매되고 있는데 배터리를 내장한 휴대용 기기임을 감안할 때 그리 비싸지 않은 것 같아 마음에 들었습니다.집안은 가정용 공기청정기에 맡기시고 차량이나 유모차 텐트와 같은 외부 생활에는 휴대하기 좋은디티 에어퓨리차량용 휴대용 공기청정기로 맑은 공기로 숨 쉬는 것도 좋지 않을까요?선정 빡세기로 소문난 포터블코리아 체험단으로 선정되어 리뷰를 내 맘대로 자유롭게 씀프리러너의 잡다한 것들 ], 부정 텍스트 확률 : 100.00%"
"[유모차 라이너파파코코 쿨시트 사용 후기요즘 더워도 너무 덥지 않나요?집안에 있을땐 모르겠지만 집 밖을 나가기만하면 숨이 턱턱 막히는게], 부정 텍스트 확률 : 82.34%"
"[ 요즘같이 찌는듯한 찜통 더위에 아이와 함께 외출하는 문제는 보통일이 아닙니다.저는 그나마 점점 나이를 먹다보니 몸이 냉냉해져 그런지.. 어느정도 더위를 이겨내 체질이 조금씩 바껴], 부정 텍스트 확률 : 99.17%"
"[조금은 참을만 한데], 부정 텍스트 확률 : 69.16%"
"[ 진짜 피는 못속인다고 어쩜 그런것까지 닮은건지.... ], 부정 텍스트 확률 : 97.56%"
"[ 그런데다가아기들은 어른들보다도 약 도 정도 열이 높은데], 부정 텍스트 확률 : 61.26%"
"[땀을 흘리는 량이 어른의 배라], 부정 텍스트 확률 : 54.33%"
"[성장을 위해 잠을 많이 자는 아기들의 침구로 쓰이는 모든 제품들은 흡습성과 방습성 소재가 좋아야 되는데요], 부정 텍스트 확률 : 83.96%"
"[아이가 더워진 후로 유모차에서는 통 잠을 자려고 하질않고 잠이 오면 엄마한테 안아달라고 징징대며 울어 결국엔 유모차에서 꺼내 업거나 안아 재웠거든요.그런데], 부정 텍스트 확률 : 99.33%"
"[아이를 받쳐줄 육아용품이 저에게이써 중요한 이유도 화장실 가는것조차 코 앞 슈퍼를 가는 상황까지 우리 꼬맹이와 함께 동행을 해야되는 한몸이 두 몸인 셈이라 개인적으로 중요한 볼일이 있을때 아기가 떼를 쓰기 시작하면 그것만큼 난감하고 엄마도 정신없어 육아에 대한 급 절망감에 갑자기 우울해지기도 한답니다.예전에 정말 시간 짬을 내서 부산에 있는 보험회사에 서류를 넣고 상담을 받아야되는 일이있었는데아이가 그날따라 컨디션이 왜그리도 최하위였는지 왜그리 울고불고 찡찡대고 몸을 틀고 난리난리 아....아무일도 못하고 그냥 집으로 돌아와 한바탕 곤욕을 치룬적도 있어서 무엇보다 아이도 우선이지만 저도 편하려면 아이의 컨디션을 최대한 맞춰줘야겠다는 생각은 늘 하고 있는데요. 이제 본론으로 들어가 우리 아이가 사용하고 있는 유모차 라이너 파파코코 쿨시트를 보여드릴께요. ], 부정 텍스트 확률 : 99.18%"
"[ 파파코코 공기청정쿨시트.아빠와코오코 ], 부정 텍스트 확률 : 77.14%"
"[ 그런 기능이 땀많은 아기들한테도 도움이 되는 그런 육아템이라 생각하시면 이해가 빠르시겠네요. ], 부정 텍스트 확률 : 52.88%"
"[ ▼ 쿨시트 언박싱 ], 부정 텍스트 확률 : 53.29%"
"[ 안쪽 내부에실리콘과 헤파필터가 들어가있어 우리가 시중에 사용하던 일반 쿨시트와는 달리 무게감이 있지만 큰 차이는 느껴지지 않아요 . 어짜피 메고 들고 다닐 용도가 아닌 유모차나 카시트에 까는 용도로 쓰이는거니 아이만 시원하다면야 이정도쯤은 ㅎ ], 부정 텍스트 확률 : 72.54%"
"[ 항상 자고 일어나면 땀에 흠뻑 젖어 닦이면서 아이는 동시에 짜증부터 내기 일쑤였는데 ㅠㅠ이젠 뽀송뽀송 본인도 개운한지 깨고나서도 짜증한번 안내고 컨디션 좋게 일어나주니 제가 얼마나 고맙겠어요 ㅎㅎㅎㅎ조금더 있음 찜통 더위가 다가올텐데 바깥외출 한시름 놓았어요], 부정 텍스트 확률 : 99.44%"
"[ 낮잠을 푹자면 아이컨디션도 좋고 짜증부리지않아 엄마도 편하고 여름엔 시원하게 겨울엔 따뜻하게 아이를 케어해주는게 당연하지만], 부정 텍스트 확률 : 96.35%"
"[온 신경은 아이에게 곤두서있어 힐링을 그리던 여행은 그야말로 총체적난국으로 징징대다 끝나고], 부정 텍스트 확률 : 67.20%"
"[ 그런 여행 다들 해보셨죠? ], 부정 텍스트 확률 : 78.50%"
"[ 제가 처음 사용하기전에 과연 설마 효과가 있을까? 내가 너무 기대하는건 아닐까? 의심부터했지만 있고 없고의 차이는 분명 있는것 같네요. 아이가 아직 말을 못해 아이의견을 반영하지못하는게 아쉽지만 ㅎㅎㅎ 엄마의 육안으로 확인하고 사용을 해본 결과 땀이 잘 차지않는 점과], 부정 텍스트 확률 : 55.01%"
"[ 아이행동을 비춰보았을때], 부정 텍스트 확률 : 90.07%"
"[ 저도 나름대로 많이 알아보고 주문한건데가성비가 좋은것 같더라구요 도노도노 선풍기도 많이들 사용하시는 것 같은데저같은 덜렁이는 올해 쓰고 또 잃어버릴가능성이 높기 때문에 비싼건 사지 않는 방향으로알아보았다지요 ㅎㅎ사실 단품으로 보면 그렇게 가격차이가많이 나지는 않는데], 부정 텍스트 확률 : 66.71%"
"[저도 얼굴에 홍조가 있어서더위에 약하거든요....그래서 제꺼 휴대용 선풍기랑세트로 같이 주문해서 더욱 저렴하게 샀다는 밑에 링크 걸어놓았으니], 부정 텍스트 확률 : 73.80%"
"[참고하세요. ], 부정 텍스트 확률 : 95.23%"
"[ 충전식 답게 뒤에 충전하는 곳이 있어요.저는 아이폰 유저라 안드로이드 충전 선이 없는데선까지 주니까 엄청 센스 짱인듯 리튬이온 배터리는 기본으로 장착이 되어 있어요.건전지 넣는 부분은 안전을 위해 일부러나사로 막아두었다고 합니다.그리고 선풍기 켜는건 버튼이 아니라저렇게 돌리는거더라구요 돌리는 선풍기는 처음이라 뭔가 신선..ㅋㅋㅋ수면풍?부터 강풍까지 조절이 가능해요. ], 부정 텍스트 확률 : 78.78%"
"[ 색은 여러가지가 있는데], 부정 텍스트 확률 : 53.06%"
"[ 분홍색으로 사고 싶었지만....제 휴대용 선풍기를 분홍색으로 사고그래도 저건 아가를 위한 선풍기니까아들인 콩이를 고려하여 하늘색으로 선택했어요 상하좌우 ° 방향 조절은 당연히 가능해요. ], 부정 텍스트 확률 : 95.28%"
"[ 작년까지만해도 남편이랑 저랑 둘 밖에 없어서선풍기 하나로도 충분했었거든요...그래서 이렇게침대에 걸 수 있다는게선풍기가 하나인 저희 집엔 큰 장점 이라면큰 장점이었어요 ㅋㅋㅋㅋ그리고 아기 침대에 범퍼를 세워놓거나 하면아무리 선풍기를 회전으로 셋이 다 같이사용한다고해도아가 침대로는바람이 잘 안가더라구요?그래서 이렇게 콩이 군의 단독 선풍기로도사용이 가능하니까 완전 유용], 부정 텍스트 확률 : 62.87%"
"[ 아직 콩이군이 어려서 바깥에 외출할 일이그렇게까지 많지 않아서 솔직히 선풍기 살 때고민을 하긴 했는데], 부정 텍스트 확률 : 70.53%"
"[ 베트남에서만 사용하게 될까바], 부정 텍스트 확률 : 62.38%"
"[저희가 저렇게 위에다가달아줬더니 모빌 처럼 쳐다보더라고요 ㅋㅋㅋㅋㅋ엄마가 미안하다], 부정 텍스트 확률 : 73.95%"
"[빠른 시일내에 유모차 모빌을...앞에 손잡이에 달아주니까 아가 얼굴이랑너무 가까운 듯한 느낌이 들어서그만큼 선풍기가 커요], 부정 텍스트 확률 : 58.91%"
