"[ 를 소개하려고 합니다이미 집엔 선물받은 유모차가 있지만절충형이지만 디럭스급이라무게도 많이 나가고], 긍정 텍스트 확률 : 69.98%"
"[ 꾸꾸아빠 식크릿이 롤리팝 유모차를 가장 극찬했던 점바로 핸들높낮이 조절이에요.아무래도 핸들이 낮으면 자세가 앞으로 숙여져서허리가 아프기 마련이죠.하지만 시크 롤리팝 유모차는 키가 큰 아빠도 불편함 도 없이편안한 자세로 주행이 가능하답니다. ], 긍정 텍스트 확률 : 99.69%"
"[ 그리고 등받이 각도 또한 완벽하지요.최대로 세웠을 때 각도 도반대로 최대로 눕혔을 때 각도 도끈조절이 아닌 레버형식이라 더욱 마음에 들어요], 긍정 텍스트 확률 : 99.13%"
"[ 한가지 아쉬운점이 있다면 셀프 스탠딩이 안된다는점?핸들 가죽이 손상될까봐 롤리팝 전용 핸들커버를 살까 고민중이에요.나의 롤리팝은 소중하니까요♡ ], 긍정 텍스트 확률 : 79.29%"
"[ 장바구니도 넉넉한 사이즈라 짐도 많이 실을 수 있어요휴대용유모차는 늘 장바구니가 아쉬웠는데시크 롤리팝 유모차의 여유있는 장바구니 사이즈 덕분에 외출이 좀 더 수월한 느낌이에요. ], 긍정 텍스트 확률 : 71.58%"
"[ 제가 다양한 유모차를 써봤는데 사실 핸들링 좋다고 느낀건롤리팝이 유일했거든요.볼 베어링 시스템으로 제작 된 바퀴가 주는 부드러운 핸들링이 느낌은 정말 경험해보지 않으면 아마 모르실거에요게다가 바퀴가 우레탄 소재로 제작되어서지면의 자체적으로 흡수하여내마모성], 긍정 텍스트 확률 : 83.22%"
"[충격흡수가 뛰어나답니다. ], 긍정 텍스트 확률 : 80.73%"
"[ 그리고 롤리팝 유모차 구입하신분들을 상대로포토후기 사은품으로 방풍커버를 증정하는 행사가 진행중이더라구요.호환용보다 전용 방풍커버가 있으면 좋겠죠?롤리팝 구입하시는분들은 잊지 마시고꼭 혜택 받아보세요 ], 긍정 텍스트 확률 : 82.76%"
"[ 시크한 블랙과 슬림한 아크 디자인 프레임의 조화가 예술인 롤리팝디자인과 성능 두마리 토끼를 모두 잡았기에많은 엄마들에게 사랑을 받고 있는 것 같아요저의 유모차 추천은 고민 없이 무조건 시크 롤리팝입니다 ], 긍정 텍스트 확률 : 93.17%"
"[...이거슨 우리 둘째의 새로운 뉴템.휴대용유모차롤리팝이예요..이름도 완전 너무나 예쁘죠?..친한 언니 윰니도 이걸 쓰는데 간편해서.좋고 튼튼해서 좋다고 한번 이야기를 한적이 있어요..그래서 이미 알고는 있었는데 말이죠..이것이 우리집에 오다니 ..차에 싣어놓고 쓰고 있거든요. 아무래도 집보다는.외출했을때 훨씬 유용한것이니 이렇게 쓰니까.너무나 편하고 좋아요. 그리고 자리도 그다지.많이 차지 하지 않으면서 딱 자리까지 잘잡았죠?.. ], 긍정 텍스트 확률 : 99.12%"
"[ ...엄마 혼자 펼때도 폴딩 완전 쉬워요..지금 보면 등받이가 되게 많이 의자스럽게.올려져 있잖아요. 도까지 눕혀지고.이렇게 세울수도 있어서 필요에 따라 쓰면 되겠죠?..우리집 아들은 휴대용유모차 탔을때에는.거의 똑바로 앉는 것을 좋아해서 등받이가.기본적으로 너무 뒤로 가있는건 별로인데.의자처럼 제대로 잘 받추어 줄수 있어서 좋더라구요... ], 긍정 텍스트 확률 : 90.60%"
"[ ...디자인도 이렇게 고급스럽고 멋지고 예쁘고.블랙블랙 아주 엄마 마음에 쏙 듭니다... ], 긍정 텍스트 확률 : 99.70%"
"[장바구니에도.넉넉하게 짐이 수납되어요..엄마 가방도 이렇게 쏘옥 넣으니 좋네요... ], 긍정 텍스트 확률 : 82.18%"
"[ ...손잡이도 쭈욱 길게 해서 잡을수 있어서 좋아요..이것 또한 당연히 조절이 되구요...우리 두돌쟁이 꼬맹이 신이가 났네요..왜이렇게 포즈 잡고 난리? .. ], 긍정 텍스트 확률 : 95.68%"
"[ ...엄마랑 같이 단지내 산책 한다고 신난 꼬맹이.어쩜 이렇게 애교가 많은지.둘째들은 다 이런가요?.. ], 긍정 텍스트 확률 : 59.69%"
"[ ...폴딩도 쉽다는 점.엄마랑 아들 둘이 나와서 이걸 찍어 줄사람이.도 없어서 참 힘들었지만요? ㅎㅎ..힘든 상황에서도 폴딩은 쉽더이다.. ], 긍정 텍스트 확률 : 71.04%"
"[ 휴대용유모차 시크 롤리팝 요거 완전 굿당장 이번주말 부터 또 외출인데당연히 가지고 나가야겠죠?보면 볼수록 맘에 들고], 긍정 텍스트 확률 : 98.80%"
"[쓰면 쓸수록 좋네요.무게도 .이라서 무겁지 않아요.기내반입도 된다는 점 여행다닐때 완전 딱이죠?앞으로 여기저기 다니면서 롤리팝 쓰려구요.앞으로의 사용도 기대해주세요? ], 긍정 텍스트 확률 : 92.07%"
"[지난 월 코엑스에서 열린 베페에서 휴대용 유모차를 구입하기 위해 방문했는데요.저희 아기는 개월이예요 현재. 원래 아기가 사용하던 유모차는 절충형 유모차는 엘레니어 세스토샤이닝 에디션 디럭스 모델이었어요절충형이지만 디럭스 유모차처럼 안정적이고 핸들링도 너무 좋아 잘 사용하였는데요.그런만큼 에 육박하는 무게가.. 아쉬운 점이었어요.그거 말고는 가성비 정말 괜찮은 제품이예요 첫 유모차로는 추천★ 드려요시부모님이 아기를 봐주시는데], 긍정 텍스트 확률 : 99.53%"
"[앉더니 편안한지 한참을 안전바도 잡고 놀더라구요??유모차를 원래도 별로 좋아하지 않고처음에 꺼낼때만 타고 조금 지나면 안아달라고 징징 인데], 긍정 텍스트 확률 : 68.66%"
"[ 남편도 왠일이지? ㅎㅎ사실], 긍정 텍스트 확률 : 72.84%"
"[사러가기전 폭풍검색하고 너무 마음에 들어 고민하고 있었지만 가격대가 조금 높아 고민중이었는데..아버님께 전화하고 허락받고 바로 ㅎㅎ 결제가격은베페가로 만원 정도에 구매한걸로 기억해요 유모차와 안전가드], 긍정 텍스트 확률 : 82.82%"
"[그리고 컬러캐노피 가지 색상 추가 구성이었어요우리는 핑크와 그레이를 골랐어요 ], 긍정 텍스트 확률 : 85.36%"
"[레버 로 조절되어서 편안하고 직각에 가까운 각도 도 와], 긍정 텍스트 확률 : 55.76%"
"[그리고 도로 거의 완눕 가능해요아가 잠들었을때는 완전 눕혀서 재우니 아주 잘자고 좋더라구요? ], 긍정 텍스트 확률 : 86.67%"
"[ 그리고 이제 앉아있는 걸 좋아하는 아기라], 긍정 텍스트 확률 : 54.11%"
"[ 다리 받침조절되는 것도 너무 좋아요.아기가 다리가 긴편이라], 긍정 텍스트 확률 : 56.29%"
"[ 조절 가능해서 아기가 편안히 사용할 수 있어요아기가 타고 있는 사진을 보면 확인하실 수 있을 거예요 ], 긍정 텍스트 확률 : 71.30%"
"[최대로 하면 이렇게 길어서저같이 키큰 엄마에게 안성맞춤 아빠들도 편안하고요 ], 긍정 텍스트 확률 : 63.06%"
"[ 장바구니도 아주 넉넉해서 아무거나 막 넣어도 좋고 ㅎㅎ제일 중점이었던무게 폴딩도 쉽고], 긍정 텍스트 확률 : 86.65%"
"[ . 라 아기를 안고도 어깨에 매면 쉽게 들고 계단도 내려갈수 있어요폴딩하면 엄청 컴팩트해서], 긍정 텍스트 확률 : 62.74%"
"[안녕하세요 입니다 곧 태어날 아가를 위해 출산준비를 하며부피도 크고 고민도 많이 되는 카시트를 사기전신랑과 엄청 고민이많았어요.. ], 긍정 텍스트 확률 : 61.69%"
"[ 베이비페어와 여러군데 발품팔아 구매하게된 시크 이지턴 블랙라벨윌리엄형제가 광고를해서 더욱더 유명해지기도했고일단 도 돌아가는 제품들을 비교해봤지만가장 부드럽게 돌아가더라구요또 안전에 안전을 더해서단계 사이드 범퍼와 측면보호대까지 있어서 안전에 안전을 기울인상부의흔들림], 긍정 텍스트 확률 : 65.01%"
"[ 그리고 무엇보다 아이의 편안한 승차감까지 고려해서어깨와 가슴부분이 넉넉하게 되어있고카시트의 재질도 때묻지않는 재질이더라구요특히 아이를 내리고 앉히고 할때 로 돌아가니 엄마 혼자서도 가능하고 각도까지 조절가능하더라구요 ], 긍정 텍스트 확률 : 99.28%"
"[ 지금 시크 블랙라벨 이지턴을 구매하니햇빛가리개와 쿨시트까지 선물로 주시더라구요 ㅎㅎ 굿굿 ], 긍정 텍스트 확률 : 82.37%"
"[ 아주 손쉽게 돌아가는 이지턴 블랙라벨많은 전문가분들이 추천해주시는 이유가 괜히 있는게 아니더라구요 ㅎㅎ ], 긍정 텍스트 확률 : 56.84%"
"[ 아래 링크에서구매하시고 상품후기까지 남기시면선물까지 챙겨준다고하니 많은분들도 잊지말고 정품등록하고 후기남기셔서 꼼꼼히 챙기시길 바래요 ], 긍정 텍스트 확률 : 99.26%"
"[ 찰떡이 아빠가 열심히 벌어온 돈으로 산 실제 후기입니다 ], 긍정 텍스트 확률 : 52.95%"
"[ ..제가 원하는 조건 ], 긍정 텍스트 확률 : 67.82%"
"[ 그래서 데려왔습니다 ㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 66.47%"
"[ 유모차 본체바퀴조립 하심 되용추가 시트 방풍겸 레인커버모기장 간단하게 들어있어용 ㅋㅋ조립도 어렵지 않아요그래서 조립은 따로 안 올릴게용여러 모습들만 올립니당 ], 긍정 텍스트 확률 : 52.41%"
"[ 제가 반했던건메쉬소재로 등판이 되어있어서 너무 맘에 들었어요여름이 다가오면서 쿨젤도 깔아주겟지만그래도 아예 통풍이 안되면 ....우리 애기들 넘 힘들꺼같은거죠 😭😭 ], 긍정 텍스트 확률 : 51.72%"
"[ 이게 제가 반한 등판입니다 ㅋㅋㅋㅋㅋ다시봐도 맘에드네요 저 위에 추가시트 올릴꺼에요겨울에 추운거 아니냐는 걱정은 노노 ], 긍정 텍스트 확률 : 85.16%"
"[ 보통의 휴대용과 달리 나름 높낮이 조절이.되는 절충형 ㅋㅋㅋㅋㅋ사실 저는 절충형 유모차를 잘 안봐서 ..절충형 유모차를 찾으시는 분들 눈엔 ...마니.부족해보일지도..... ], 긍정 텍스트 확률 : 86.55%"
"[ 시트조절 바를 이용해서시트를 접습니다 두 사진 다 시트 접는 모습이에요 ], 긍정 텍스트 확률 : 94.03%"
"[ 막 관전꺽기마냥 여기저기 꺽이고 돌아가용 ㅋㅋ양쪽 다 분리 가능해서 좋아요 ], 긍정 텍스트 확률 : 65.64%"
"[ 완전 넓은 바구니입니다 ㅋㅋ짱좋아용 앞으로도 뒤로도 옆으로도물건 훅훅 넣기 최고 ], 긍정 텍스트 확률 : 99.95%"
"[ 양대면에 대한 기대가 크게 없었는데가능하네요 좋앗으방법은 간단해용도에서 앞으로 한번 더 꺽은 상태에서들어올림 되용엄청 가벼워요한 손으로 휙휙 가능해요 ], 긍정 텍스트 확률 : 79.23%"
"[ 디럭스 넘 무거운거 쓰다가 쓰니...저한텐 넘나 가볍고 편해요 ㅋㅋㅋㅋ리얼 휴대용은 좀 더 뒤에 사려구요안 사진 않을듯 ㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 71.41%"
"[ 디럭스 쓰면서 아쉬웠던 부분들 위주로 선택하다보니다른 분들의 기준에는 못 미칠수 잇어요그래도 저는 제 나름 기준으로 잘 골랐다고 생각됩니다 ], 긍정 텍스트 확률 : 87.90%"
"[아이가 크다보니 이제 아기때 쓰던 카시트가아이 몸에 꽉 끼어서 불편한지 카시트에 안 앉겠다고 해서 차에 타면 전쟁아닌 전쟁을 치르게 된답니다.주니어 카시트 종류가 다양하고 많아서어떤 제품을 사야할지 한동안 많이 고민했어요. 아기때 사용하던 카시트는 카시트라면 누구나말하는 다이치 카시트 였는데 비싼 가격인데도불구하고 큰 메리트를 느끼지 못했었고], 긍정 텍스트 확률 : 69.61%"
"[ 둘째 카시트는 새로 런칭된 신상 카시트인데가죽 시트 외에 부분에 보풀이 일어나는걸 보면서 비싼거 다 필요없고 안전이 최고다 함을 절실히 깨닫게 되었지요], 긍정 텍스트 확률 : 99.25%"
"[ 한번의 동작으로 성장에 맞게 조절하는원액션 익스텐션 시스템으로 뒷쪽 레버를 잡고단계 까지 조절할 수 있는데요.아이의 키와 체형에 맞게 헤드레스트 높이와 어깨폭 넓이를 정확하게 동시 조절할 수 있어요. ], 긍정 텍스트 확률 : 61.35%"
"[ 살 우리딸은 키가 ], 긍정 텍스트 확률 : 58.84%"
"[몸무게는 시크 익스텐션 프로 픽스 주니어 카시트에편안하게 안정적으로 앉는답니다.], 긍정 텍스트 확률 : 52.25%"
"[유연성 및 내약품성이 우수하며쿠션감과 안전성이 뛰어난 친환경 소재 입니다.측면 추돌 사고에도 완벽하게 보호하는사이드 범퍼 프로텍션은 발생 빈도가 매우 높은측면 추돌 사고로 발생하는 머리에 전해지는 외부 충격을 최소화 하는 기능이 있어요.윙타입 구조의 높고 깊은 측면 프레임은 머리 뿐만아니라 아이의 어깨까지 보호해요 ], 긍정 텍스트 확률 : 81.52%"
"[ 만 세세까지 단계로 조절해 하루가 다르게 성장하는 아이의 키와 체형에 맞게 높이는 최대어깨폭은 최대 까지 확장이 가능한 주니어 카시트 입니다 ], 긍정 텍스트 확률 : 59.39%"
"[탈부착이 가능해 물세탁을 할 수 있어 쾌적한 사용이 가능해요 ], 긍정 텍스트 확률 : 57.61%"
"[ 카시트 하단에 필요한 물건들을 수납할 수 있어서 아이가 좋아하는 간식을 수납하기에도 좋아요 ], 긍정 텍스트 확률 : 86.51%"
"[ 정품 등록은 끄레델몰에서 하시면 된답니다.정품 등록을 완료해야 년 내 도 받을수 있고다양한 혜택과 이벤트도 진행하고 있으니정품 등록은 꼭 하시는게 좋아요 ], 긍정 텍스트 확률 : 81.08%"
"[ 시크 익스텐션 프로 픽스 주니어 카시트의정품 번호는 카시트 옆면에서 확인할 수 있어요 ], 긍정 텍스트 확률 : 63.69%"
"[ 오늘은 청주유모차 보여드릴려고요. 헤헷. 진짜.. 요즘 봄나들이 나가시면서확실히 유모차랑 웨건], 긍정 텍스트 확률 : 93.41%"
"[ 기내반입 노해외여행도 간편하게게이트 투 게이트 서비스를 이용하실 수 있데요. 티켓을 발권 시 수화물 택을 받을 때처럼유모차 택을 받아면세구역 내에서도 사용하고비행기 탑승구까지 사용하다가탑승 전 승무원에서 유모차를 전달하고 내릴 때 전달 받는 편리한 서비스라고 해요. 와우 짱입니다. 항공사마다 서비스 형태가 다를 수 있으니이용하시려거든꼬옥 항공사에 문의하도록 하세요 ], 긍정 텍스트 확률 : 87.57%"
"[ 경차에도 들어가는 사이즈라서더욱더 사랑받는 잉글레시나 지피라이트.청주유모차 궁금하시다면성화동 토이앤맘에도 아이도 태워보시고설명도 자세하게 들어보세요. 인터넷에서 사면 무조건 더 싸다고 생각하시지만사실.. 인터넷으로 주문하면다 조립도 해야 하고..ㅡ.ㅡ전 이렇게 가격이 있는 물건들이막 짐짝처럼 오는 것이 싫습니다. 개인 취향이지만.ㅋ저는 튼튼하게 조립되어 정확한 녀석을 눈으로 확인한 후에가지러 오는 것이 제일 좋아요.], 긍정 텍스트 확률 : 86.77%"
"[ 굉장히 컴팩트하죠?가볍고그러면서도 빠지지 않는 꼼꼼함아랫부분에 주머니도 큼직하게 되어 있으니 굿그리고 무엇보다도요거 사면 사은품이 그득 있어요.ㅋ사은품은 짐칸에 들어 있으니직접 보러 가셔서 받을 수 있는 사은품은 죄다 받아오세요. ㅋㅋㅋㅋ나이쓰♬ ], 긍정 텍스트 확률 : 99.82%"
"[ 세부적인 부분도 꼼꼼하게 살펴보시면 되요. 워낙에 잉글레시나가 꾸준하게 인기있는 브랜드인가 봐요저희 아이 어릴 때도잉글레시나 유모차는 꼭 언급되는 브랜드였는데지금도 요 지피라이트는넘나 엄빠들의 사랑을 받는다고 합니다용. 직접 태워보는 것이 확실히 좋으니아이랑 나올 수 있을 때즐겁게 나오셔서 태워보시고 끌어도 보시고요. 그립감이 정말 중요하니꼭 밀어보세용.], 긍정 텍스트 확률 : 98.79%"
"[ 뒷부분에 보시면 열 수 있도록 되어 있으니아이가 잘 가고 있는지도엄빠가 금방 확인할 수 있답니다. . ], 긍정 텍스트 확률 : 82.27%"
"[ 뒷편에 살짝 버튼을 눌러주면도까지 내려가는 기막힌 센스가 돋보이는 지피라이트그리고 가볍게 다시 위로 올릴 수 있어요. 무튼 가장 컴팩트한 유모차로정말 인기가 많다고 하니이번에 아이들 유모차 장만하려고 준비중이시라면토이앤맘 청주성화점에 오셔서직접 태워보시면서 어떤지도 확인해 보세요. 아이들이 정말 잘 타고즐겁게 잘 앉아있는 것이 정말 짱인 것 같아요.가격은 .... 사실 그 다음입니다. 아무리 비싸게 주고 사도 안 타면 그만...ㅡ.ㅡ꼬옥 태우러 나오세요.], 긍정 텍스트 확률 : 100.00%"
"[ 그리고 이게 제일 신기했던 건데요.ㅋㅋ바로 킨즈에서 나오는 유모차요건 진짜 자그맣게 네모처럼 접어져서기내에 반입 가능 ], 긍정 텍스트 확률 : 57.07%"
"[ 이거 요즘 사용하시는 분들이 정말 많데요가격도 너무 착하고. ㅎㅎ인터넷 가격도 있지만우선은 직접 가서 어떤 건 줄 확인해보세요. 저 실제로 보고 너무나도 신기해 죽는 줄.....하하하하 ], 긍정 텍스트 확률 : 73.99%"
"[ 너무 아무렇지도 않게 턱턱 접히니까 실제로 보면 더욱 더 심기함요그 어떤 것보다가성비가 좋고휴대하기가 간편하기가 그지 없데요그리고 지하철이나 버스 타도충분히 가지고 탈 수 있다는 점도 굿굿아이들마다 좋아하는 스타일이 있는데요거는 인터넷 찾아봐도후기가 참 좋네요. 직접 가서 고고씽 꼬옥 보도록 하세요저 진짜.. 실제로 접히는 거 보고 대박 신기했음요.], 긍정 텍스트 확률 : 99.58%"
"[ 정말로 컴팩트 함해외여행 가시는 분들은 많이들 검색하고 사시는 모양이네요. 청주 분들은청주유모차 직접 태워볼 수 있는 곳 찾으시잖아요. 그럼 모태안산부인과 근처새빛병원 층에 있는 토이앤맘으로 오세용. 지하주차장이 있어서차 대기도 넘나 좋습니다.], 긍정 텍스트 확률 : 83.22%"
"[ 그리고 요 유모차기내반입유모차로 요 녀석도 인기가 많다면서추천해 주셨어요. 요즘은 윌리엄유모차라고 해서많이들 보신다고 해요. 롤리팝], 긍정 텍스트 확률 : 96.54%"
"[ 우선 요 녀석은 바퀴가 인치정말 밀기 좋겠죠?저는 개인적으로 양대면 되는 유모차를 좋아하는 편인데요오호 요거 가벼움은 물론이고차 없이도가볍게 슥슥 들고 다닐 수 있어서더욱 좋겠죵.], 긍정 텍스트 확률 : 96.01%"
"[선택하실 수 있다는 점마카롱 에디션은 진자 귀염귀염실용성과 심미성까지모두 갖추고 있어서 진짜 강추하는 유모차라고 하시더라고요. 저는 조만간 태어날 조카를 위해형님에게 전단지를 가져다주기 위해챙겨왔지융. ㅋㅋㅋㅋ겁내 세심합니다.], 긍정 텍스트 확률 : 61.26%"
"[ 롤리팝과 롤리팝약간의 차이가 있는데요. 롤리팝이 조금 더 가볍다고 생각하시면 됩니다. 가격안 롤리팝가 약간 더 나가지만요직접 나가서차이점을 느껴보세요. 솔직히 인터넷으로 아무리 비교한다고 하더라도미묘한 차이점은.. 알 수가 없어요. ㅠ.ㅠ.그래서 친한 오프라인 육아용품점은 한 군데 정도 꼬옥 필요하거든요. 저는 토이앤맘 성화점 미리 와서 친해졌으면.. 어땠을까 싶어요. 으으.. 아쉽당 진짜.], 긍정 텍스트 확률 : 95.64%"
"[ 쌍둥이유모차도 있어요와우신기할세필요하신 분들은 태우러 오세용 ], 긍정 텍스트 확률 : 84.78%"
"[ 세제랑 유연제 행사도 하고 있는데손이 없어서..ㅠ.ㅠ..차가 없어서 아쉬운 마음이었습니다..이라서 가격도 저렴한데으으.. 차가 없어서 나는 이번에 못 가지고 가네다음에 가면남편이랑 한 개 쟁여오기로.ㅋㅋㅋㅋ아아 아쉽다. 다 팔리기 전에 가야징. 히힛.], 긍정 텍스트 확률 : 85.58%"
"[ 그리고 이번에 대비책으로아토팜 선제품들 싸그리 쟁여왔어요. ㅋㅋㅋㅋ그냥 직접 사오는게 마음도 편한 것 같고사실..우리집 식구들은 피부가 예민해서인터넷으로 사면 교환이 안 되서 좀 곯치거든요. 그래서 다음에 이야기할 수도 있게.ㅋㅋㅋ그냥 오프라인에서 샀어요. 친절하게 설명 일일이 다 해주시고점장님이 아이한테 발라주신다고 추천해주신 선밀크도 사가지고 왔어요.], 긍정 텍스트 확률 : 96.83%"
"[ 선밀크], 긍정 텍스트 확률 : 62.45%"
"[선팩트], 긍정 텍스트 확률 : 62.45%"
"[..아기를 품는다는건 정말 감사하고 위대한 일이에요 임신을 하니까 태어날 아이를 위해서 준비된 엄마가 되고 싶은욕심? 이 생기더라구요ㅋㅋ .. 임신 초기에는 워킹맘이라 흔히들 가는산모교실한 번 참석 못하고 ㅠㅠ 책과 인터넷만 뒤적거렸지만], 긍정 텍스트 확률 : 92.20%"
"[조리원에서 온 전문 강사들의 수업 .. 이렇게 다섯가지가 제가 생각한 좋은 산모교실의 조건입니다. ], 긍정 텍스트 확률 : 91.45%"
"[맘스클럽산모교실이 제 기준에 맞는대 산모교실 로 골라지더라구요. 개인의 취향으로 남유업과 파퇴르는 처음부터 제외했습니다.. ], 긍정 텍스트 확률 : 57.96%"
"[궁중비책 바디케어 정품등으로 구성이 좋습니다. ], 긍정 텍스트 확률 : 75.93%"
"[ .. 추첨 행사시스펙트라 유축기], 긍정 텍스트 확률 : 68.98%"
"[ 다음은 일동 후디스에서 주최하는 산모교실이에요후디스맘 카페 나인터넷 사이트], 긍정 텍스트 확률 : 94.99%"
"[어플통해 신청 가능하고 일정이 자주있습니다 여기도 워킹맘], 긍정 텍스트 확률 : 60.40%"
"[출산맘을 위한 행사가 종종 있어요 분이 재밌었던 기억이나고 직원분들이 많이 투입되서 친절했고 전체적인 진행도 깔끔하고 좋았던 산모교실이에요. ], 긍정 텍스트 확률 : 99.92%"
"[스펙트라 유축기 등이 준비 되어있었습니다.강의는 신생아기에 꼭 알아야할 정보들로 구성 되어있어서 예비엄마인 저에게 참 유익했어요 ], 긍정 텍스트 확률 : 72.86%"
"[ 제 기억에기본선물 이 가장풍족 했던 산모교실이에요. 입장 할때 부터 선물을 엄청 챙겨주셔서 인상에 남아요ㅋㅋ 진행자분이 지루한?면이 있지만 전체적인 구성은 나쁘지 않았어요 추첨 경품은유팡 젖병소독기], 긍정 텍스트 확률 : 99.61%"
"[맘스팩등 입니다. ], 긍정 텍스트 확률 : 78.06%"
"[수도권 위주로 강의가 자주 있어서 접근성이 좋습니다 강의 구성이 부는 의사선생님 초빙 수업], 긍정 텍스트 확률 : 65.99%"
"[부는 아기용품 만들기 같이 체험형 수업도 있어서 재밌던 기억이납니다. ], 긍정 텍스트 확률 : 97.25%"
"[ 다만 강의가 패밀리 레스토랑 같은파티하우스 들에서 자주 열리다보니 조금 좁고 복잡스런 느낌이 있어요. 그래도 전문도 있고 진행 스탭이 많아서 잘 통제가 되었습니다.기본선물은 적은 편이나 추첨경품은잉글레시나 유모차], 긍정 텍스트 확률 : 81.61%"
"[이외에도유한킴벌리 육아포럼], 긍정 텍스트 확률 : 61.38%"
"[일등맘 산모교실], 긍정 텍스트 확률 : 73.88%"
"[아기를 위한 배움도 좋지만 무엇보다 첫째는 건강이니까 임신초기보다중기 이후 로 산모교실 많이 다녀보세요 ♡ ], 긍정 텍스트 확률 : 93.53%"
"[ 포스팅이 도움되었다면 공감 클릭], 긍정 텍스트 확률 : 76.87%"
"[일산 킨텍스에서 코베 홀가분페어가 있었다.일요일에 가서 선착순으로 선물도 받고 코베앱 쿠폰선물도 받아오려고했는데], 긍정 텍스트 확률 : 54.16%"
"[ 베이비페어에서 전시품 구매하기 .?베페전시품구매베페전시품구매 나만 몰랐나보다 ㅎ 갔더니 죄다 스티커에 이름이랑 전화번호 쓰여서 누가 구매], 긍정 텍스트 확률 : 54.54%"
"[ 카시트 같은건 높이 전시되어있는 상품에 한해 가장 빨리 전시품계약이 끝난다고한다. 왜냐하면], 긍정 텍스트 확률 : 62.52%"
"[고객이 손을 댈 수 없으므로 거의 새상품 상태로 받아볼 수 있기 때문], 긍정 텍스트 확률 : 72.33%"
"[ 순위 폴딩및무게], 긍정 텍스트 확률 : 55.04%"
"[시트분리 후 재장착], 긍정 텍스트 확률 : 85.66%"
"[바구니카시트와 호환가능], 긍정 텍스트 확률 : 62.66%"
"[트릴로지보단 확실히 부피가 큼 폴딩시도 큼], 긍정 텍스트 확률 : 56.25%"
"[펼쳤을 때의 유모차 규격 너비높이깊이], 긍정 텍스트 확률 : 52.96%"
"[시트분리 후 재장착], 긍정 텍스트 확률 : 85.66%"
"[바구니카시트와 호환가능], 긍정 텍스트 확률 : 62.66%"
"[펼쳤을 때의 유모차 규격 너비높이깊이], 긍정 텍스트 확률 : 52.96%"
"[시트분리 후 재장착], 긍정 텍스트 확률 : 85.66%"
"[바구니카시트와 호환가능싸이벡스 가능], 긍정 텍스트 확률 : 62.66%"
"[풀차양막잉글레시나보다 짧음], 긍정 텍스트 확률 : 51.84%"
"[보온이 필요하면 천으로 덧댈 수 있는 형태], 긍정 텍스트 확률 : 80.65%"
"[펼쳤을 때의 유모차 규격 너비높이깊이], 긍정 텍스트 확률 : 52.96%"
"[시트분리 필요없이 회전형], 긍정 텍스트 확률 : 89.20%"
"[바구니카시트와 호환가능리안 가능], 긍정 텍스트 확률 : 62.66%"
"[풀차양막잉글레시나보다 짧음], 긍정 텍스트 확률 : 51.84%"
"[스탠딩 시손잡이가 바닥에 닿음], 긍정 텍스트 확률 : 52.26%"
"[펼쳤을 때의 유모차 규격 너비높이깊이], 긍정 텍스트 확률 : 52.96%"
"[ 트릴로지 비슷 같은가...? 싶 을정도로 비슷싸이벡스미오스와 리안스핀로얄은 잉글레시보다 짧음폴딩잉글레시나앱티카잉글레시나트릴로지싸이벡스미오스리안스핀로얄 시트분리양대면 넷다 양대면은 가능하나 편리성으로보면], 긍정 텍스트 확률 : 59.30%"
"[ 전체 로 되어있고], 긍정 텍스트 확률 : 57.08%"
"[조이카시트는 본인들 생산공장을 따로 갖고있다고했다.남의공장에서 만드는것과 본인들 생산라인이 있는것이 얼마나 큰 차이인진 모르겠지만 이부분에서 중요성에 대해 팀장님이 설명해주셨으므로 나름의 메리트라 생각함.유럽라인들은 대부분 사이드안전성테스를 법적으로 수행해야하기때문에 양 옆에 스폰지처럼 더 푹신하고 두툼했으며], 긍정 텍스트 확률 : 51.11%"
"[플라스틱으로되면 사고시 더 위험하다고해서 멕시코시는 없다고한다..?시크카시트차양막시크카시트차양막 은 내부에 플라스틱이 없고 천은 탄탄하게 만든 구조라 마음에 들었다. 특이점중에], 긍정 텍스트 확률 : 83.48%"
"[ 신생아회전형카시트중에서는 모두 바 같은 형태로 땅에서 지지하도록 되어있는데], 긍정 텍스트 확률 : 93.61%"
"[유럽 위판매량이라는 것 ..멕시코시 중국이라서 맘에걸리고 ... 저 바 대신에 탐테더방식이라 ... 둘다 양쪽에 두툼하고 사이드테스트를 거쳐 나머지는 비슷해보이는데 .. 진짜 고민스러움조이에서 나올 신제품이 탑테더면 좋으련만 ... 하반기를 기대해봐야지.], 긍정 텍스트 확률 : 90.85%"
"[카시트 알아볼수록 정말 고민되더라구요꼼꼼한 성격탓에 엄청 알아보고 사는....피곤한 스타일이예요먼저 고정형회전형을 결정해야 쉬워요전 태우기 편한 회전형으로 남편이랑 상의끝에 결정을 했고], 긍정 텍스트 확률 : 71.71%"
"[편의성 모든걸 따져보고 고른겁니다꼭 가셔서 직접 회전해보고 사세요 어떤건 주변인들도 많이 쓰는 거였는데 해보니 손이 끼여서 아픈것도 있었어요ㅠㅠ ], 긍정 텍스트 확률 : 92.04%"
