"[.....이제 곧 돌을 기다리는중], 긍정 텍스트 확률 : 73.02%"
"[오브맘 액상분유소이현분유프리미엄액상분유 ], 긍정 텍스트 확률 : 64.34%"
"[액상분유의 신세계를 맛보고 있는 요즘입니다ㅋㅋ일단 수유하기 간편해서 자주 먹이게 되네요외출할 때 진짜 꿀템더 이상 분유저장팩에 분유 담고보온병에 물 담아 가지고 다니지 않아도 돼요오브맘 액상분유와 젖병이면 끝소이현 씨가 모델인 오브맘 액상분유그래서 소이현분유로 입소문이 나기 시작했더라구요광고도 나오고 에서도 많이 보이니궁금하던 참에 저도 한번 먹여봤어요 ], 긍정 텍스트 확률 : 99.91%"
"[ 오브맘은 년 전통의 이탈리아 유제품회사에서 생산하는 액상분유에요이탈리아 알프스 산지의 청정지역에서 자란 젖소 원유로 원유 본연의 영양소와 맛을 최대한 유지한 제품프리미엄액상분유가 맞네요 ], 긍정 텍스트 확률 : 79.63%"
"[ 단계 개월단계 개월단계 개월개월 아기 단계를 먹여요유통기한도 넉넉해서 좋구요 ], 긍정 텍스트 확률 : 80.66%"
"[ 멸균우유가 생각나는 팩우리나라 액상분유는 플라스틱 용기인데오브맘은 특이하게 팩 포장이에요친환경 종이팩이라 괜찮은 것 같아요니플은 따로 없고], 긍정 텍스트 확률 : 97.68%"
"[ 젖병에 담아서 수유하면 되는 스타일이에요개인적으로는 니플이 있는 게 편하긴 해요근데 아기마다 다르다 보니 니플을 싫어해서 안 무는 아기들도 있더라구요 ], 긍정 텍스트 확률 : 98.39%"
"[건강하게 성장할 수 있도록 필요한 영양소들이 채워져 있어요두뇌 구성 성분도 배합되어 있고비타민], 긍정 텍스트 확률 : 92.39%"
"[미네랄을 충분히 함유되어 있어요모유의 주요 성분도 들어있고뼈의 주요 구성 성분인 칼슘과 인 함유소화 흡수를 도와주는 농축 유청단백], 긍정 텍스트 확률 : 84.66%"
"[이탈리아 현지에서 로 포장까지 이루어져 들어와 더욱 믿을 수 있는 제품그래서 먹여보고 싶었던 오브맘외출할 때 짐도 많고 분유를 타는 과정이 너무 번거로워서 액상분유를 알아보기 시작했거든요요즘은 액상분유 여러 브랜드에서 나오고체험팩도 많아서 구매 전에 미리 먹여볼 수가 있었어요개 정도 타제품을 먹여봤었는데콩알이는 안 맞는지 토를 하더라구요오브맘은 좀 다르지 않을까 기대가 컸답니다 ], 긍정 텍스트 확률 : 95.21%"
"[ 이번 추석 연휴에도 챙겨가지고 친정에 다녀왔죠가족들이랑 산책 겸 카페에 왔다가 수유시간이 되어오브맘 액상분유를 먹여보기로 했어요장시간 외출이라면 일회용 젖병까지 사용해서더 편하게 수유할 수 있어요ㅋㅋ일회용 젖병에 비닐만 여러 개 챙기면 되거든요 ], 긍정 텍스트 확률 : 71.72%"
"[ 역시 아기한테 잘 맞아서 넘넘 좋네요누가 수유해도 농도가 일정한 게 장점이기도 하고요젖병 씻을 때도 분유 뭉친 게 없어서세척하기가 편하네요ㅎㅎ압타밀은 잘 뭉쳐서 덩어리가 몇 개씩 남거든요소이현분유 오브맘에도 체험팩이 있어서 아기한테 잘 맞을지 궁금하시면 홈페이지에서 신청해보세요 ], 긍정 텍스트 확률 : 78.65%"
"[액상분유추천], 긍정 텍스트 확률 : 71.08%"
"[오브맘], 긍정 텍스트 확률 : 73.88%"
"[오브맘우리아가 변비 끝 올가베베 덕분. ], 긍정 텍스트 확률 : 68.20%"
"[잊을만 하면 한번씩 터지는 국내 분유 소식에임신하기 전부터 먹이고 싶었던 오브맘], 긍정 텍스트 확률 : 98.45%"
"[ 소이현분유로도 유명하지만 이미 엄마들 사이에선이탈리아산 원료로만 이루어진 맛과 영양이 좋은 분유로], 긍정 텍스트 확률 : 89.73%"
"[ 내가 느끼기엔 명품분유로 느껴졌다.이탈리아 현지에서 부터 까지다 이루어져 오니더욱 안심.하지만 좋은 거 주고 싶은 엄마 마음은똑같지만 가격이 약간 사악한 편이라분유값], 긍정 텍스트 확률 : 96.98%"
"[기저귀값의 체감온도에 떨고 있는 예비맘 입장에선 선뜻 선택할 수 없었다.그리고 시간이 흘러 우리아가 게워냄으로 고생하다가이제 개월 안정기에 접어들면서 이유식이 시작되니 오브맘이 다시 눈에 들어오더라], 긍정 텍스트 확률 : 99.87%"
"[쉐키쉐키 해서 젖병에 부어서 알맞은 온도우리아간 도에 맞춰주면 된다.꼭 흔들어주세용 ], 긍정 텍스트 확률 : 71.33%"
"[아가가 먹기 전 내가 먼저 먹어보니 확실히 전에 먹던 산양분유보다 깔끔한? 냄새와 맛이 났다.요새 분유에 대해 고민을 시작한 이유가 산양분유 단계가 올라가면서 비릿한 냄새가 심해져 분유 바꿔볼까 하는 고민이 슬슬 되기 시작했다.우유는 다 비린다는 건 나만의 착각이었나? 일단 나에겐 합격점이었다. ], 긍정 텍스트 확률 : 63.28%"
"[으로 서서히 바꿔줘야 한다.서서히 바꿔주면서 온전히 오브맘을 먹을 수 있을 때쯤], 긍정 텍스트 확률 : 92.85%"
"[외출용으로 활용해보려고베이비페어 때 오브맘에선 준 일회용젖병도 있어서 도저언아쉽게도 아가가 잘은 먹는데 젖꼭지가 불편하진 자꾸 혀로 젖꼭지를 밀어내는 것 ㅠ그래서 우리아가 원래 먹던 젖병에 다시 도저언], 긍정 텍스트 확률 : 98.89%"
"[사진상으로 많이 느껴지진 않지만 오브맘 분유가 기존에 먹던 분유보다 더 진한 색이었다.젖병 바꿔주니 잘 먹는 우리아가], 긍정 텍스트 확률 : 92.41%"
"[벌써 이만큼 커서 주변도 살피면서 먹는 우리아가], 긍정 텍스트 확률 : 59.17%"
"[ 사진찍는 엄마도 한번쳐다보고 창밖도 한번 쳐다보고초반부터 꿀떡꿀떡 잘 먹진 않았지만 천천히 여러번시도해보니 잘 먹었다.분유 바꿀 땐 아이 몸이 적응하는 시간도 있으니 천천히 시도해보시길또 기대가 컸던 아기유산균], 긍정 텍스트 확률 : 99.80%"
"[회 포를 섭취하면 된다.우리 아가는 분유에 섞어서 섭취. ], 긍정 텍스트 확률 : 79.81%"
"[오늘도 목욕 후 유산균 한포 섞어 꿀떡꿀떡 먹고 취침에 들어간 우리 아가], 긍정 텍스트 확률 : 91.90%"
"[ 우리아가 변], 긍정 텍스트 확률 : 70.32%"
"[안정기에 접어들 때까지 쭈욱 기대되는 걸 ], 긍정 텍스트 확률 : 72.04%"
"[ 오브맘 액상분유 동상이몽 소이현분유 우리아기도 먹여봤어요 ], 긍정 텍스트 확률 : 83.49%"
"[ 이제 곧 개월이 되는 우리아기완모혼합을 거쳐 개월경 완분으로 갈아탔지만그동안 한번도 액상분유를 먹여본적이 없는데액상분유가 외출시 그렇게 편하대서 준비해봤다 ], 긍정 텍스트 확률 : 58.03%"
"[오브맘 액상분유], 긍정 텍스트 확률 : 71.71%"
"[올가베베 아기유산균 이탈리아 알프스 산지의 청정지역에서 자란 젖소 원유로 원유 본연의 영양소와 맛을 최대한 유지 했다는볼로네이즈 오브맘 아기액상분유알프스라는 단어만 들어도 오염없이 깨끗한 기분 ♬더불어 올가베베 유산균 프로바이오 밸런스은 미국과 유럽 특허를 받은 다니스코 유산균 종과김치유산균을 부원료로 사용 하여 만든 아기유산균이다 ], 긍정 텍스트 확률 : 73.52%"
"[전 제조과정을 이탈리아에서 자동화 생산라인을 통해위생적으로 만들고 있는이탈리아 프리미엄 액상유아식 뒤뇌구성 성분을 배합 하여 건강한 신체발달을 위한 비타민과 미네랄과 뼈성장을 위한 칼슘과 인을함유 하고 있는 오브맘 액상분유게다가 소화흡수를 위한 시스템으로 아이의 황금변까지위하는 분유이다 ], 긍정 텍스트 확률 : 81.55%"
"[ 플라스틱 용기에 든 액상분유만 봐왔는데 오브맘액상분유는 팩에 들어있어 아이가 늘 먹던 익숙한젖병에 담아 줄 수 있으니 거부감이 없다동상이몽 소이현분유로도 유명한 볼로네이즈 오브맘 이탈리아 현지에서 로 포장까지전부다 이루어져 들어오니더욱 믿을 수 있는 아기분유 ], 긍정 텍스트 확률 : 99.13%"
"[ 우리아기 액상분유는 한번도 안먹어봐서그 반응이 너무 궁금 .젖병을 뗀 시기의 아가들은 그냥 빨대하나만 꽂아줘도되니 훨씬 편한 수유를 도와주는 오브맘 액상분유 ], 긍정 텍스트 확률 : 51.99%"
"[ 우리아기는 아직 분유], 긍정 텍스트 확률 : 82.39%"
"[스테아린산 마그네슘], 긍정 텍스트 확률 : 59.03%"
"[좋은 유산균을 균형있게 담아건강한 장을 만들어주어 배변활동에 도움을 준다 ♪ ], 긍정 텍스트 확률 : 52.81%"
"[ 타분유로 갈아타는 방법처럼 오브맘 액상분유도기존에 먹이던 분유와 비율을 생각하여 섞여먹여야한다던데 우리아기는 타분유로 넘어갈때도 바로 넘어가도탈도 없고 거부감도 없어 그냥 바로 오브맘 액상분유만젖병에 담아 수유했다 올가베베 유산균과 함께 ♥ ], 긍정 텍스트 확률 : 99.79%"
"[ 외출시에도 그냥 필요한만큼 챙기면 되니너무 간편하고 수월해진 외출준비 ♬볼로네이즈 오브맘 아기액상분유 아기도 잘먹고바쁜일상에도], 긍정 텍스트 확률 : 98.39%"
"[ 소이현분유 액상분유 오브맘 베페갔다 소이현 팬사인회까지♪ ], 긍정 텍스트 확률 : 82.07%"
"[제가 ], 긍정 텍스트 확률 : 60.38%"
"[이웃님들 아시죠?바로 그 ], 긍정 텍스트 확률 : 69.95%"
"[베이비페어의 메인협찬사였던 ], 긍정 텍스트 확률 : 52.07%"
"[오브맘에 대해포스팅해보려고 해요 ㅎ], 긍정 텍스트 확률 : 98.42%"
"[어마어마한 경품을 받아온 오브맘 ㅋㅋㅋㅋ 궁금하시죠? ㅎㅎㅎ ], 긍정 텍스트 확률 : 56.71%"
"[제가 베페 베이비페어에 방문한 날은 월 일바로 ], 긍정 텍스트 확률 : 52.09%"
"[오후 시에 소이현씨 팬사인회가 있는 날이었어요 ㅎ이왕 방문하는 거 연예인 보겠다고 시간 맞춰서 갔.. ㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 67.11%"
"[처음 입장할 때 나눠주는 책자부터 시작해서 내부 곳곳마다 오브맘이 없는 곳이 없더라구요 ㅋㅋ], 긍정 텍스트 확률 : 96.29%"
"[우리 꼬꼬가 잘 먹는 ], 긍정 텍스트 확률 : 57.01%"
"[한참을 둘러보며 꼬꼬 간식도 사고 사고싶은 것들을 머릿 속에 쌓아두며 ㅋㅋ 돌아다니다가시 반쯤 되어 오브맘 부스가 어딨는지 먼저 가볼까나 하고 들렀는데], 긍정 텍스트 확률 : 91.11%"
"[워우... 왠 건장한 남자분들이 계신것이 분위기가 심상치 않았죠 ㅋ그 찰나에], 긍정 텍스트 확률 : 67.59%"
"[오브맘 직원분들이 사인회를 곧 시작한다고그래서 보디가드팀 분께 번호표를 받아서 줄을 바로 섰네요 ㅋ ], 긍정 텍스트 확률 : 87.29%"
"[저는 번이었는데 뭐 번호는 크게 의미가 없었고요번호표 받고나서 줄 선 순서대로 사인을 받았어요나중에 알았지만 ], 긍정 텍스트 확률 : 78.54%"
"[촬영 금지....요즘 세상에 사진을 일체 못 찍게 하는 게 너무 아쉬웠네요ㅠ그래도 소이현씨 보느라 엄청나게 많은 인파가 모여서통제하시는데 진땀빼시더라구요 ㅋㅋㅋ ], 긍정 텍스트 확률 : 62.35%"
"[오브맘 액상분유 입 주셔서 놀랐..헤헿ㅎㅎ 심봤다 ㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 82.68%"
"[오브맘 부스에선 액상분유 오브맘에 대해], 긍정 텍스트 확률 : 94.79%"
"[샘플도 제공하고 있었어요 ], 긍정 텍스트 확률 : 63.40%"
"[저도 오브맘 상담을 받아봤어요], 긍정 텍스트 확률 : 82.54%"
"[우리 꼬꼬는 그 전부터 오브맘을 먹어봐서 ], 긍정 텍스트 확률 : 67.90%"
"[얼마나 잘 먹는지 알고 있었기에 ㅎ더 자세한 설명을 듣고싶었죠 ㅎ], 긍정 텍스트 확률 : 94.24%"
"[등급별 혜택과 사은품도 있고요 ㅎ무엇보다], 긍정 텍스트 확률 : 90.74%"
"[상담하고 나면 오브맘 제품을 주신다는 거ㅋㅋㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 75.17%"
"[그리고 ], 긍정 텍스트 확률 : 70.21%"
"[오브맘 시음테스트를 해볼 수 있는데우리 아가가 먹을 액상분유를 직접 시음해보고 그 맛을 평가해볼 수 있어요다수의 의견대로 저도 고소한 맛을 많이 느꼈고], 긍정 텍스트 확률 : 86.55%"
"[평가 후 오브맘 액상분유를 또 받을 수 있었답니다 ], 긍정 텍스트 확률 : 83.34%"
"[그리고 또 하루 두 번], 긍정 텍스트 확률 : 60.45%"
"[입장할 때 나눠줬던 책자에 있는 쿠폰인데요], 긍정 텍스트 확률 : 81.80%"
"[최소경품이 무려 오브맴 액상분유 입이거 안하면 손해죠], 긍정 텍스트 확률 : 68.21%"
"[경품들은 이렇습니다오브맘입은 기본], 긍정 텍스트 확률 : 52.13%"
"[결국 저는 일회용젖병을 원하긴 했으나 방수턱받이 당첨.................집에 많지만 기쁘게 받아왔습니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ근데 받고나니 그냥 방수턱받이가 아니라일회용 턱받이인거예요 ㅋ외출할 때 너무너무 요긴할 거 같아서 또 신남 ㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 96.51%"
"[너무너무 볼거리 많고 빠방했던 오브맘 부스진짜 너무 보람찬 발걸음이었네요 ㅋㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 88.76%"
"[단계는 개월까지 먹을 수 있으니 ㅋㅋ우리 꼬꼬 남은 액상분유는 오브맘으로 다음에 베이비페어 하면 또 부스 놀러가야겠어요], 긍정 텍스트 확률 : 98.03%"
"[ 본 포스팅은 업체로부터 소정의 제품을 지원받고 직접 방문하여 작성한 후기입니다], 긍정 텍스트 확률 : 53.28%"
"[ 동상이몽 소이현분유 오브맘 액상분유추천 ], 긍정 텍스트 확률 : 82.61%"
"[볼로네이즈 오브맘 액상분유 ], 긍정 텍스트 확률 : 79.18%"
"[요즘 외출이 잦아져서 미리 주문했음개월이기 때문에 단계 주문팩당다 ], 긍정 텍스트 확률 : 69.91%"
"[오브맘 프리미엄액상분유 다 내꼬야], 긍정 텍스트 확률 : 70.85%"
"[아이의 성장단계에 맞게 최적의 영양소를 배합해 만든오브맘 액상분유 ], 긍정 텍스트 확률 : 51.18%"
"[울 딸], 긍정 텍스트 확률 : 83.22%"
"[ 따뜻하게 먹이고 싶어서 중탕했다 ], 긍정 텍스트 확률 : 85.43%"
"[오브맘 처음 먹여보는데잘 먹어주길 바라며], 긍정 텍스트 확률 : 83.29%"
"[걱정했는데완 전 잘먹는다 ㅋㅋㅋㅋ원래 다른분유 먹으면 인상쓰고 처음에 안먹으려고 하는데오브맘 액상분유는 거부감 없이 꿀떡꿀떡 ], 긍정 텍스트 확률 : 68.81%"
"[원샷 때려주시고 꿀잠 푹 주무심넘 잘먹어주니], 긍정 텍스트 확률 : 76.45%"
"[오브맘 액상분유추천 합니다하마스 알마몰홈페이지 놀러가기 ▼... ... ], 긍정 텍스트 확률 : 75.53%"
"[ 오브맘 본사직영 액상분유 단계입 할인 ], 긍정 텍스트 확률 : 71.71%"
"[ 오브맘 본사직영 액상분유 단계입 ], 긍정 텍스트 확률 : 71.71%"
"[ 금액은 글작성 당시 가격입니다. 꼭 다시한번 확인해주세요 ], 긍정 텍스트 확률 : 86.06%"
"[ 현제 할인율할인 ], 긍정 텍스트 확률 : 57.16%"
"[ 금액은 글작성 당시 가격입니다.구매전 꼭다시한번 확인해주세요 ], 긍정 텍스트 확률 : 83.52%"
"[ 본 블로그의 모든 상품은공식 홈페이지를 통해 진행 되는 안전한 제품입니다. ], 긍정 텍스트 확률 : 67.93%"
"[이 포스팅은 쿠팡 파트너스 정책에 의거 판매금액의 일부를 제공받고 있습니다 ], 긍정 텍스트 확률 : 61.64%"
"[ 액상분유추천 소이현분유 오브맘 먹여요 ], 긍정 텍스트 확률 : 82.61%"
"[이탈리아 프리미엄 액상분유 오브맘 먹여본 후기], 긍정 텍스트 확률 : 77.75%"
"[요즘 엄마들 사이에서 엄청 핫한 제품액상분유 오브맘 드디어 먹여봤어요], 긍정 텍스트 확률 : 97.93%"
"[소이현분유로 유명한 오브맘 액상분유이탈리아산 원유만을 사용한 고급 분유라더욱 관심이 갔더랍니다 ], 긍정 텍스트 확률 : 92.68%"
"[볼로네이즈 오브맘 액상분유 개월 단계 ], 긍정 텍스트 확률 : 79.18%"
"[소이현분유 오브맘은 총 단계로 구성되어 있어요.단계개월단계개월단계개월 ], 긍정 텍스트 확률 : 65.24%"
"[지금 둘째 먹이고 있는 분유는 최종적으로 개월까지라조금 그랬거든요 ㅋㅋㅋㅋ지금 개월을 달리는 우리 둘째....아직 분유를 못끈은 둘째.....ㅎㅎㅎㅎㅎㅎㅎㅎㅎ ], 긍정 텍스트 확률 : 67.66%"
"[개씩소량 포장으로간편하고 좋았답니다. ], 긍정 텍스트 확률 : 66.51%"
"[소이현분유 오브맘 단계입니다 팩 기준 로 딱 적당하더라구요. ], 긍정 텍스트 확률 : 70.41%"
"[그래서 유통기한이 꽤 길더라구요일반 분유를 먹는 아이들은 액상분유를 자주 먹지는 않으니요렇게 쟁여놔도 유통기한 걱정은 없을 것 같더라구요. ], 긍정 텍스트 확률 : 56.77%"
"[프리미엄액상분유 오브맘 이제 드셔보실께요 ㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 89.08%"
"[멸균우유처럼 따로 빨대는 붙어있지 않으니외출시에는 빨대나 빨대컵], 긍정 텍스트 확률 : 59.85%"
"[개봉방법은 쉽지만 요렇게 깔끔하게 가위로 자르면더욱 좋겠더라구요 급할 때는 그냥 쭉 찢어도 되요 ㅋㅋㅋ ], 긍정 텍스트 확률 : 50.33%"
"[액상분유의 최대 장점 바로 간편함인데요그냥 쭉 찢어 젖병에 부으면 끝넘 편해서 끈을 수 없는 액상분유의 편리함....ㅎㅎㅎ세상 참 좋아요], 긍정 텍스트 확률 : 86.93%"
"[넘 잘먹어요어릴 때 부터 비위가 약해서조금만 먹어도 토를 잘하고....예민한 아이라분유도 두돌지난 지금 한번도 못 봐꿔봤거든요. ], 긍정 텍스트 확률 : 98.29%"
"[소이현분유 오브맘 거부감없이 넘 잘먹더라구요.제가 먹어봐도 무난한 맛이었어요.ㅎㅎㅎㅎㅎ황금변을 위한 소화시스템으로 믿고 먹일 수 있으니역시 프리미엄 액상분유 맞더라구요 ], 긍정 텍스트 확률 : 99.53%"
"[외출시에도 넘나 간편한 액상분유추천오브맘 엄마들 사이에 인기있는 이유가 다 있더라구요 ], 긍정 텍스트 확률 : 96.70%"
"[개월까지 수유가능한 소이현분유액상분유추천 오브맘아이도 잘먹구 성분도 넘 좋아요.넘 맘에 들어서 곧 쟁일 각.. .. ], 긍정 텍스트 확률 : 99.94%"
"[ 이탈리아 프리미엄 액상분유 오브맘 ], 긍정 텍스트 확률 : 71.71%"
"[아이가 크면서게다가 여름휴가 기간이 되면서외출이 잦아졌다집에서 먹던 가루 분유를 챙겨다니자니매번 젖병에 물에 분유 소분까지 해야해서너무 귀찮고 손도 많이 갔다액상분유라는 신세계를 만나고부터는외출 시엔 왠만하면 액상분유를 사용하는데이탈리아에서 온 오브맘이라는 액상분유가 요즘 핫하다길래 우리 뜬금이한테도 한번 먹여보았다유럽쪽 제품들은 전반적으로과대포장을 허용하지 않는 듯 하다얼마나 컴팩트하게 포장이 되어 있는지과대 포장 없는 점이 참 마음에 들었다처음에는 어떻게 뜯어야 하나 고민했는데분유팩 아래쪽이 개봉할 수 있도록 되어있었다 ], 긍정 텍스트 확률 : 99.28%"
"[단계는 일반 액상분유와 같이개월 아이들이 먹을 수 있다용량은 이고 정도 된다분유팩을 뜯기 전 손을 깨끗이 씻고분유팩을 한번 잘 흔들어 준 뒤절단부위를 개봉하고 젖병에 부어주면 된다 ], 긍정 텍스트 확률 : 98.87%"
"[ 먹성 좋은 뜬금이도매번 액상분유를 먹을 때 마다씩 남겼는데아무래도 매일 사용하던 젖꼭지가 아니어서불편함이 없지 않았을까 생각한다오브맘 액상분유는 팩에 들어있어외출 시 아이가 먹을 때에도기존에 사용하는 젖병을 사용할 수 있어더 잘 먹을 수있는 것 같다 ], 긍정 텍스트 확률 : 93.15%"
"[한가지 아쉬운 점은 용량씩 먹는 아들이라 분유는 조금 양이 적은 듯 하다 분유도 나오면 더더더더 좋겠다 ], 긍정 텍스트 확률 : 90.79%"
"[ 오브맘 액상분유 잘먹어줘서 좋네요 ], 긍정 텍스트 확률 : 94.49%"
"[개월 된 막둥이 요즘 밥을 넘 안먹어여 ㅜㅜ 분유를 먹고 자라서 몇개월전까지만 해도 분유를 먹이다가 이젠 밥으로 먹이고 있는데 감기까지 오고 하니 밥맛이 없나봐요 넘 안먹어서 다시 액상분유로 영양보충이라도 해줘야지 하고 들여줬는데 왠걸 일만에 팩 모두 흡입 ㅜㅜㅋㅋ], 긍정 텍스트 확률 : 98.63%"
"[이탈리에 프리미엄 액상분유 오브맘 액상분유는 년 한미약품이라는 제약회사를 설립해 이후 무한 연구와 발전으로 년 신샹아 전문 병원 및 의료진과의 면밀한 협업은 물론], 긍정 텍스트 확률 : 73.60%"
"[ 오브맘 시리즈들이 출시되었다고 합니다.], 긍정 텍스트 확률 : 91.56%"
"[동상이몽에 나오는 소이현씨 아이가 먹고 있는 요 액상분유 ㅎㅎ요즘엔 소이현액상분유라고도 하더라구요 ㅋ 요즘같이 바쁜 세상 조금이라도 편하게 육하하고 싶은 분들이라면 강추강추합니다. ㅎㅎ 언제 어디서든 젖병이나 빨대컵에 넣어 아이게게 주면 끝 ㅋ], 긍정 텍스트 확률 : 99.94%"
"[참고로 저희 아기는 개월에 접어들었어요 오브맘 액상분유 단계로 주문했구요 단계는 개월가지 먹이실 수 있답니다. 아기아기할때부터 액상분유를 잘 먹었었긴 하지만 한동안 분유를 끊어서 혹시나 하는 마음은 있었지요. ㅎㅎ], 긍정 텍스트 확률 : 77.89%"
"[볼로네이즈 오브맘 액상분유 단계 개월 용량 ], 긍정 텍스트 확률 : 79.18%"
"[오브맘 소이현액상분유는 이탈리아 원유만을 사용하고 있다더라구요 전 제조과정을 년 전통의 이탈리아 유제품회사 에서 생산한다고 하네요 .소중한 내아이가 먹을것이니 이런곳에서 제조한다면 완전 신뢰가 가지 않을수가 없겠죠 ], 긍정 텍스트 확률 : 97.92%"
"[오브맘 액상분유 하루 권장량이에요 보통 개월 이후부터는 밥도 함께 먹으니 일 회마시는게 적당하다고 하네요 ], 긍정 텍스트 확률 : 97.24%"
"[액상분유이기에 유통기한 확인은 필 . ], 긍정 텍스트 확률 : 59.39%"
"[어린이집 다녀와서도 우유부터 찾는 아이 ㅎ밥맛이 없는지 원에서도 잘 안먹었다더니 집에 오자마자 우유부터 찾더라구요 .우유 꺼내려고 하니 아니야 라며 ...오브맘 액상분유에 빨대 꽂아달라고 하는 막둥이 ㅎㅎ 잘 마셔줘서 고맘네요 그나저나 감기도 얼른 낫았으면 좋겠네요 . 해당 업체로부터 제품을 제공받아 작성한 후기입니다.], 긍정 텍스트 확률 : 99.41%"
"[ 오브맘이탈리아 프리미엄 액상분유. 품격있게 ], 긍정 텍스트 확률 : 82.85%"
"[이탈리아 프리미엄 액상분유 오브맘입니다], 긍정 텍스트 확률 : 88.49%"
"[세대를이어 내려오는 어머니의 사랑과 헌신을 담아낸 이름이라 해요.], 긍정 텍스트 확률 : 80.14%"
"[배변활동 개선을 위한 기능성 성분이 함유되어 있습니다.], 긍정 텍스트 확률 : 52.96%"
"[우리 장군이가 먹어본 단계는 단계에요.], 긍정 텍스트 확률 : 76.89%"
"[겉포장 앞모습이구요], 긍정 텍스트 확률 : 72.55%"
"[겉포장 뒤모습이에요.], 긍정 텍스트 확률 : 89.46%"
"[겉포장 아래쪽을 보면 개봉할수 있게 표시 되어있어요.], 긍정 텍스트 확률 : 51.48%"
"[겉포장지의 안쪽 모습이에요.], 긍정 텍스트 확률 : 97.93%"
"[그건 오브맘을 모르는 엄마들의 얘기일거에요 ], 긍정 텍스트 확률 : 75.01%"
"[오브맘의 환경호르몬 걱정없는 테트라팩 앞], 긍정 텍스트 확률 : 56.54%"
"[언어변경이 가능해요. ], 긍정 텍스트 확률 : 51.44%"
"[오브맘 제품 소개 및 브랜드 스토리 등등을 보실수 있어요. ], 긍정 텍스트 확률 : 79.73%"
"[. 침전이 있을수 있으니 개봉 전 충분히 흔들어줍니다.], 긍정 텍스트 확률 : 87.68%"
"[프리미엄액상분유를 담아봅니다. ], 긍정 텍스트 확률 : 50.87%"
"[오브맘먹는 박장군님], 긍정 텍스트 확률 : 79.25%"
"[잘 먹었습니다 ♥], 긍정 텍스트 확률 : 99.60%"
"[오랜 경험과 연구를 바탕으로 신선한 전통적 재료들과 세계 최초의 혁신적인 성분들을 갖추어 전통과 혁신을 동시에 포함한 제품 오브맘 액상분유.], 긍정 텍스트 확률 : 74.48%"
"[아시아 지역 내 의료진], 긍정 텍스트 확률 : 55.44%"
"[과학자들과의 학회 등을 통한 검증과정과 엄격한 안전규정을 꼼꼼하게 반영한 결과로 가장 현대적인 의약품 접근방식으로의 액상분유가 개발된거라 해요.], 긍정 텍스트 확률 : 56.96%"
"[ 에서까지 전 제조과정을 이탈리아 년 전통의 유제품 회사 에서 생산하고 있구요], 긍정 텍스트 확률 : 73.40%"
"[개의 농장 체인과 유통 시스템 및 제조공정], 긍정 텍스트 확률 : 62.49%"
"[제품 포장라인까지 완벽한 ], 긍정 텍스트 확률 : 90.14%"
"[산화방지기술을 적용하여 자연 그대로의 원유 영양성분을 최대한 보존하고], 긍정 텍스트 확률 : 56.16%"
"[매일 새롭게 짜낸 신선한 원유의 맛이 담겨있어요.], 긍정 텍스트 확률 : 89.35%"
"[내 아이에게 좋은것만 해주고 싶은 엄마의 마음을 담은 ], 긍정 텍스트 확률 : 94.70%"
"[오브맘 액상분유.], 긍정 텍스트 확률 : 63.73%"
"[내 아이에게 최고의 액상분유를 먹이고 싶으신분께 추천합니다. ], 긍정 텍스트 확률 : 97.76%"
"[ 이탈리아 프리미엄 액상분유 오브맘 후기 ], 긍정 텍스트 확률 : 71.71%"
"[베페에서 오브맘 샘플을 좀 받았었는데 개월 이후부터 먹을수 있는거라 기다렸다가 이번에 먹여봤어요 이탈리아에서 날아온 거라 아무래도 기대는 좀 되더라구요 ㅎㅎ소이현분유로 유명하죠 ], 긍정 텍스트 확률 : 98.69%"
"[총 팩이 묶여있어요유통기한 임박이라 빨리 먹여야해요 ㅎㅎ ], 긍정 텍스트 확률 : 81.62%"
"[설명도 되어있구요 ], 긍정 텍스트 확률 : 86.42%"
"[에요 ], 긍정 텍스트 확률 : 79.99%"
"[마지막 멘트가 가슴에 와닿네요...모유가 가장 좋긴하죠...양이 안나와서 문제죠ㅠㅠ ], 긍정 텍스트 확률 : 98.71%"
"[맛있니?ㅎㅎ ], 긍정 텍스트 확률 : 52.58%"
"[어라 젖병 잡고 먹네 ㅎㅎ ], 긍정 텍스트 확률 : 83.44%"
"[맛있나봐요냄새는 고소한 두유맛이 나더라구요액상이라 분유가루 뭉침이 없어서 좋았고 그래서그런지 소화도 잘되는지 빨리 배고파지는것 같더라구요 응가도 잘나오고 좋은게 좋긴한가봐요 ㅋㅋ ], 긍정 텍스트 확률 : 92.13%"
"[ 신생아 분유추천 이탈리아 프리미엄 액상분유 오브맘], 긍정 텍스트 확률 : 82.61%"
